track_popularity,playlist_name,danceability,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
73,112,0.713,4,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739.0
68,112,0.672,11,0,0.0304,0.0223,0.0,0.214,0.438,98.02,229080.0
5,112,0.582,0,1,0.0308,0.00228,0.000332,0.101,0.327,132.178,243520.0
4,112,0.355,11,0,0.0313,0.00117,0.000865,0.334,0.432,102.189,232973.0
4,112,0.53,0,0,0.0331,0.000517,0.000719,0.0946,0.519,118.782,260413.0
3,112,0.474,0,1,0.0282,0.00199,0.291,0.0688,0.203,114.958,253293.0
4,112,0.46,11,0,0.0281,0.00311,0.00241,0.13,0.359,111.042,261880.0
0,112,0.569,7,1,0.032,0.000644,0.000194,0.0663,0.437,127.145,220840.0
61,112,0.52,3,1,0.0393,0.104,0.00347,0.124,0.289,126.593,273853.0
75,112,0.446,1,1,0.0322,0.0206,0.0,0.146,0.421,102.88,266600.0
2,112,0.709,1,1,0.0307,0.024,0.0,0.0908,0.52,115.487,196707.0
9,112,0.579,1,1,0.0633,0.00607,1.16e-06,0.268,0.632,128.047,197720.0
72,112,0.799,11,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833.0
76,112,0.688,7,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191.0
10,112,0.771,4,0,0.0514,0.147,0.0,0.053,0.881,119.0,218440.0
81,112,0.532,11,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373.0
11,112,0.659,2,1,0.261,0.12,0.0,0.181,0.554,181.818,200717.0
5,112,0.884,11,0,0.0854,0.222,2.29e-06,0.0719,0.466,94.997,192381.0
83,112,0.734,4,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333.0
69,112,0.829,8,1,0.317,0.15,0.0,0.0904,0.569,90.936,333154.0
68,112,0.74,2,1,0.278,0.186,0.0,0.627,0.792,101.408,186543.0
65,112,0.68,8,1,0.492,0.177,0.0,0.205,0.384,158.58,321697.0
66,112,0.772,6,1,0.351,0.211,0.0,0.223,0.441,92.017,385438.0
64,112,0.638,4,0,0.427,0.27,0.0,0.657,0.511,173.552,318215.0
45,112,0.694,1,1,0.0456,0.00796,0.0,0.0731,0.642,120.019,206080.0
50,112,0.761,1,1,0.069,0.243,0.0,0.221,0.807,103.032,255387.0
81,112,0.732,4,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920.0
73,112,0.573,0,1,0.129,0.0285,0.0,0.111,0.451,97.085,230227.0
79,112,0.63,9,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160.0
13,112,0.448,10,0,0.386,0.128,0.0,0.105,0.709,83.015,187973.0
7,112,0.602,5,1,0.0545,0.0186,0.0,0.148,0.424,96.044,189338.0
79,112,0.65,6,0,0.229,0.0513,0.0,0.235,0.612,159.174,226160.0
71,112,0.565,0,0,0.0517,0.00868,4.68e-06,0.12,0.427,102.034,212647.0
14,112,0.657,2,1,0.0344,0.0168,0.0,0.147,0.869,105.011,237987.0
16,112,0.67,2,1,0.0339,0.0625,0.000151,0.0577,0.516,100.021,194240.0
8,112,0.786,3,1,0.04,0.0865,9.03e-05,0.238,0.485,122.006,195561.0
0,112,0.721,9,1,0.0255,0.0455,2.19e-05,0.118,0.601,109.983,193829.0
0,112,0.617,0,0,0.0763,0.00277,0.0,0.434,0.334,122.914,218747.0
44,112,0.492,2,1,0.0557,0.178,0.00264,0.0743,0.491,160.315,178160.0
19,112,0.639,6,1,0.0354,0.0632,0.0017,0.087,0.813,122.958,234787.0
33,112,0.818,10,1,0.0476,0.29,0.0,0.0875,0.869,120.027,231121.0
43,112,0.654,5,1,0.0416,0.00689,0.0,0.136,0.626,94.014,220973.0
30,112,0.542,0,1,0.0565,0.0724,0.00775,0.0827,0.292,128.011,283065.0
38,112,0.472,4,1,0.0459,0.272,0.0,0.267,0.266,120.479,220480.0
33,112,0.699,9,1,0.0359,0.00462,0.00019,0.312,0.359,115.983,242627.0
45,112,0.617,7,1,0.0414,0.195,0.000304,0.0661,0.384,120.046,189133.0
34,112,0.645,4,1,0.0397,0.59,0.0141,0.159,0.703,98.98,183449.0
0,112,0.66,9,1,0.0424,0.00985,8.8e-05,0.0695,0.222,112.466,154933.0
42,112,0.61,0,1,0.0336,0.00272,0.000323,0.169,0.455,92.046,194025.0
5,112,0.538,11,1,0.0289,0.00334,1.27e-06,0.195,0.477,98.009,238816.0
9,112,0.499,0,1,0.0332,0.0897,7.28e-05,0.109,0.477,112.02,195000.0
8,112,0.54,0,1,0.0276,0.169,0.0,0.112,0.779,80.454,203653.0
63,112,0.646,0,1,0.0754,0.0875,6.52e-06,0.447,0.545,120.708,248880.0
54,112,0.418,11,1,0.0265,0.212,0.00964,0.705,0.319,150.03,224787.0
64,112,0.506,9,1,0.26,0.146,0.000451,0.0868,0.525,188.03,219000.0
50,112,0.655,7,1,0.028,0.371,1.13e-06,0.113,0.544,112.974,186109.0
0,112,0.615,0,1,0.0551,0.0294,0.0,0.119,0.559,107.998,254853.0
70,112,0.632,7,1,0.146,0.0114,0.0,0.108,0.497,162.958,215414.0
81,112,0.645,6,1,0.0393,0.00835,0.0,0.113,0.566,74.989,214507.0
13,112,0.715,0,1,0.128,0.0863,3.31e-06,0.0822,0.576,128.962,214508.0
1,112,0.595,0,1,0.04,0.208,0.00094,0.106,0.563,164.066,237395.0
30,112,0.632,10,1,0.0593,0.0809,0.0,0.0854,0.439,134.033,236453.0
17,112,0.629,1,1,0.036,0.000545,0.000124,0.126,0.659,118.004,241557.0
27,112,0.618,10,1,0.0546,0.0148,0.0,0.178,0.317,120.019,246626.0
0,112,0.525,9,1,0.0425,0.027,2.27e-06,0.173,0.24,132.969,212053.0
50,112,0.696,11,0,0.0318,0.237,4.06e-05,0.131,0.224,112.998,323787.0
0,112,0.634,11,1,0.0486,0.563,0.00262,0.13,0.572,103.021,222147.0
0,112,0.619,1,1,0.0259,0.000189,7.39e-06,0.124,0.226,108.016,211732.0
36,112,0.695,11,0,0.0351,0.00145,1.36e-06,0.296,0.628,96.99,195227.0
60,112,0.604,1,1,0.0423,0.0299,0.00382,0.136,0.578,138.976,203310.0
62,112,0.564,1,1,0.0475,0.0126,0.000177,0.0536,0.251,119.023,251320.0
72,112,0.572,7,1,0.0707,0.00155,1.2e-06,0.102,0.606,156.073,187187.0
41,112,0.617,9,1,0.0424,0.0276,0.0,0.0962,0.719,149.019,209489.0
6,112,0.674,2,1,0.129,0.223,0.0,0.183,0.242,137.839,239280.0
13,112,0.707,7,1,0.0783,0.434,0.0013,0.115,0.437,142.016,218228.0
44,112,0.628,0,1,0.0324,0.378,0.000713,0.225,0.607,144.015,230213.0
16,112,0.534,7,1,0.0354,0.000879,0.00506,0.0846,0.263,108.019,233877.0
0,112,0.583,9,0,0.0414,0.0309,0.0,0.0637,0.815,204.068,218886.0
42,112,0.46,7,1,0.0562,0.144,0.0,0.247,0.33,115.055,310992.0
73,112,0.509,1,1,0.0678,0.304,0.0,0.0452,0.55,118.413,227480.0
66,112,0.714,8,1,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,155337.0
46,112,0.676,0,0,0.0425,0.0305,0.000658,0.0771,0.818,124.019,203908.0
51,112,0.918,10,0,0.0954,0.344,5.35e-06,0.0243,0.882,110.024,199907.0
0,112,0.53,5,1,0.0354,0.127,6.42e-06,0.238,0.432,143.902,260933.0
11,112,0.563,11,0,0.0344,0.431,0.00711,0.26,0.152,89.023,187973.0
10,112,0.589,11,1,0.0364,0.159,6.36e-05,0.363,0.945,101.404,229720.0
0,112,0.635,0,1,0.0265,0.00531,8.57e-05,0.0743,0.484,105.0,228053.0
13,112,0.331,10,1,0.0533,0.00247,0.00646,0.338,0.164,119.911,273296.0
17,112,0.508,7,1,0.0412,0.0326,0.00198,0.176,0.712,167.799,199667.0
52,112,0.454,10,1,0.0282,0.91,3.21e-06,0.224,0.327,89.134,193027.0
40,112,0.614,10,1,0.0329,0.371,0.0,0.129,0.224,137.978,251480.0
49,112,0.71,0,1,0.032,0.0437,1.28e-05,0.0896,0.833,110.003,203500.0
16,112,0.682,3,1,0.0405,0.564,0.0,0.331,0.465,138.09,223680.0
0,112,0.625,1,1,0.0351,0.0107,0.0,0.224,0.717,123.036,203658.0
30,112,0.559,2,1,0.0328,0.000441,0.0,0.355,0.416,128.015,214496.0
68,56,0.566,11,1,0.0368,0.0338,0.0,0.315,0.445,101.006,264493.0
74,56,0.638,6,0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147.0
63,56,0.484,4,1,0.0541,0.00154,9.64e-05,0.169,0.724,150.021,184436.0
61,56,0.515,0,1,0.0309,0.00794,0.0,0.0787,0.425,86.994,205173.0
62,56,0.44,5,0,0.112,0.449,0.0,0.169,0.225,169.755,231676.0
72,56,0.47,0,1,0.0302,0.392,0.000453,0.0992,0.298,77.861,225973.0
66,56,0.657,9,1,0.0961,0.705,8.84e-06,0.084,0.381,141.735,196466.0
75,56,0.611,6,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107.0
67,56,0.468,2,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,200360.0
83,56,0.733,5,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600.0
76,56,0.451,9,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840.0
66,56,0.646,6,0,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,173493.0
71,56,0.526,11,0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440.0
66,56,0.673,0,1,0.0408,0.00975,0.0,0.752,0.841,100.043,197427.0
64,56,0.498,2,1,0.0371,0.891,0.000907,0.0716,0.286,81.169,215180.0
57,56,0.726,6,1,0.0695,0.277,4.12e-06,0.0534,0.711,91.966,243413.0
52,56,0.262,4,1,0.0368,0.887,3.38e-05,0.356,0.118,145.353,286537.0
55,56,0.541,2,1,0.0456,0.0148,0.000114,0.137,0.318,115.122,211109.0
64,56,0.372,9,0,0.0317,0.267,9.91e-06,0.101,0.176,129.026,215440.0
66,56,0.392,9,0,0.117,0.665,0.000118,0.34,0.59,72.048,210639.0
41,56,0.632,7,0,0.207,0.515,0.0,0.12,0.359,75.216,172852.0
47,56,0.418,7,1,0.0683,0.0003,0.0,0.106,0.693,165.041,224640.0
38,56,0.522,7,1,0.0393,0.0062,3.21e-05,0.11,0.464,144.917,215462.0
61,56,0.567,7,0,0.037,0.00462,4.77e-05,0.207,0.722,106.03,214360.0
64,56,0.488,10,1,0.0929,0.0011,1.02e-05,0.456,0.643,129.774,244400.0
53,56,0.562,2,1,0.0499,0.000938,2.83e-06,0.063,0.685,104.042,219560.0
55,56,0.511,10,1,0.0313,0.00223,0.0,0.201,0.404,90.951,227800.0
77,56,0.763,1,1,0.035,0.0714,0.28,0.348,0.559,103.038,229640.0
73,56,0.278,9,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,237027.0
56,56,0.398,2,0,0.0491,0.00311,0.000531,0.108,0.226,200.131,202627.0
57,56,0.53,11,1,0.0504,0.02,0.000248,0.737,0.74,175.981,195893.0
75,56,0.654,4,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,200307.0
68,56,0.549,5,1,0.0313,0.0178,6.68e-05,0.059,0.715,136.125,214387.0
81,56,0.612,10,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400.0
59,56,0.575,1,1,0.0709,0.0158,0.0,0.108,0.442,77.539,196533.0
69,56,0.649,0,0,0.0261,0.143,0.0713,0.124,0.718,101.034,274093.0
68,56,0.497,9,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,187896.0
60,56,0.623,1,1,0.0404,0.0245,0.0,0.247,0.709,92.021,228467.0
57,56,0.64,9,1,0.0351,0.0196,1.27e-05,0.128,0.317,119.916,242307.0
63,56,0.705,1,0,0.0377,0.672,0.00496,0.138,0.963,90.997,237533.0
35,56,0.683,5,1,0.0357,0.0427,7.12e-06,0.0945,0.723,109.997,160987.0
32,56,0.688,7,1,0.0299,0.479,0.000622,0.123,0.618,127.96,217845.0
33,56,0.61,2,1,0.0496,0.176,0.000131,0.124,0.807,153.97,205579.0
55,56,0.782,5,1,0.0746,0.36,2.31e-06,0.0699,0.655,124.97,219163.0
73,56,0.616,5,1,0.0344,0.096,0.000879,0.205,0.286,150.071,227080.0
63,56,0.548,0,1,0.0401,0.775,0.0,0.109,0.457,140.649,148840.0
40,58,0.625,6,1,0.0932,0.0493,0.0337,0.263,0.252,203.972,201827.0
0,58,0.716,8,0,0.107,0.292,0.0566,0.116,0.529,118.044,243163.0
0,58,0.597,8,0,0.0408,0.0229,0.00828,0.143,0.0818,109.978,244211.0
0,58,0.662,2,0,0.0359,0.00789,0.413,0.0525,0.591,119.936,249280.0
2,58,0.643,0,1,0.0356,0.0336,0.00347,0.566,0.33,97.548,242147.0
57,58,0.622,9,0,0.0445,0.0625,0.000133,0.127,0.905,141.324,197973.0
51,58,0.735,1,0,0.0449,0.0242,0.185,0.0966,0.77,109.982,214347.0
36,58,0.605,9,0,0.029,0.0421,0.00215,0.131,0.483,110.025,262250.0
0,58,0.636,7,0,0.0339,0.0295,0.237,0.198,0.84,108.235,272947.0
50,58,0.793,7,0,0.0547,0.195,8.53e-06,0.0889,0.674,111.964,304840.0
3,58,0.463,1,1,0.0329,0.034,4.71e-06,0.121,0.31,174.109,191294.0
4,58,0.34,8,1,0.0582,0.000105,0.762,0.0699,0.499,172.022,192080.0
61,58,0.656,0,0,0.171,0.416,0.000172,0.245,0.52,140.058,218067.0
44,58,0.529,8,0,0.0707,0.365,0.000666,0.0641,0.185,119.583,192724.0
7,58,0.482,11,0,0.0447,0.729,3.79e-05,0.0927,0.105,183.051,289307.0
2,58,0.662,0,1,0.0415,0.0722,6.32e-05,0.0666,0.292,107.972,274797.0
48,58,0.703,4,1,0.161,0.413,0.00125,0.141,0.309,112.015,281133.0
0,58,0.766,1,1,0.0322,0.137,0.000879,0.113,0.812,129.998,216360.0
30,58,0.777,0,0,0.0453,0.0486,6.19e-06,0.0956,0.516,124.991,192533.0
53,58,0.689,0,0,0.0427,0.321,0.0211,0.0431,0.646,100.987,368317.0
0,58,0.606,2,1,0.0302,0.195,0.827,0.118,0.566,127.999,367900.0
0,58,0.66,9,1,0.0304,0.0612,0.0687,0.116,0.221,102.514,280205.0
0,58,0.747,4,0,0.0505,0.804,0.448,0.117,0.936,109.97,214102.0
0,58,0.649,9,0,0.066,0.0116,0.00989,0.0865,0.298,121.019,218525.0
0,58,0.386,5,1,0.0489,0.00287,2.26e-05,0.245,0.0858,110.354,207810.0
0,58,0.74,8,1,0.0493,0.0597,0.0,0.0738,0.363,122.988,246254.0
1,58,0.818,1,0,0.0398,0.0642,0.256,0.256,0.753,119.605,258503.0
42,58,0.843,5,0,0.038,0.208,8.28e-05,0.0828,0.946,129.934,238479.0
43,58,0.681,0,0,0.0492,0.088,0.0138,0.09,0.628,116.026,326897.0
34,58,0.683,10,0,0.085,0.282,0.00372,0.11,0.231,129.318,197447.0
0,58,0.597,8,0,0.115,0.0854,0.323,0.515,0.678,95.034,257405.0
33,58,0.591,0,1,0.305,0.299,2.42e-06,0.0857,0.303,145.275,218217.0
45,58,0.681,8,1,0.147,0.449,0.000115,0.0884,0.412,137.906,238952.0
37,58,0.486,7,0,0.356,0.0302,6.68e-05,0.0914,0.402,94.965,230507.0
0,58,0.323,10,1,0.0342,0.264,0.000418,0.103,0.268,85.306,231692.0
22,58,0.545,8,1,0.107,0.0246,0.069,0.0723,0.403,176.972,219267.0
0,58,0.606,6,1,0.0592,0.0957,0.00282,0.0975,0.0936,124.88,230113.0
2,58,0.65,10,1,0.0416,0.348,0.000847,0.0822,0.222,135.115,217400.0
26,58,0.541,0,1,0.0602,0.233,7.79e-06,0.334,0.248,143.712,211087.0
1,58,0.701,0,1,0.0339,0.423,0.00474,0.202,0.433,104.988,189267.0
30,58,0.487,0,1,0.0389,0.00329,0.000542,0.447,0.24,103.503,222384.0
0,58,0.609,11,1,0.0532,0.0823,8.36e-06,0.196,0.865,167.871,190280.0
0,58,0.637,5,1,0.041,0.16,0.0136,0.171,0.759,164.946,207227.0
12,58,0.59,0,1,0.0325,0.0409,0.000657,0.0955,0.404,128.047,229219.0
1,58,0.58,3,1,0.053,0.0261,0.0,0.307,0.368,90.054,227872.0
37,58,0.724,5,0,0.171,0.228,0.0,0.0852,0.866,99.629,180026.0
35,58,0.626,1,1,0.031,0.00587,8.35e-05,0.118,0.484,100.018,214038.0
34,58,0.63,0,0,0.0366,0.0381,0.00606,0.168,0.329,102.009,230937.0
43,58,0.496,7,0,0.0324,0.0172,0.0367,0.13,0.164,131.337,190582.0
57,58,0.511,4,0,0.869,0.241,0.0,0.0948,0.405,212.137,253585.0
23,58,0.394,0,0,0.152,0.793,0.00106,0.0934,0.0576,81.205,202652.0
0,58,0.383,0,1,0.055,0.883,0.106,0.124,0.524,180.036,231364.0
0,58,0.629,6,1,0.0426,0.0962,0.103,0.0842,0.274,150.005,260199.0
0,58,0.57,11,1,0.0462,0.0274,2.87e-05,0.115,0.365,119.93,268000.0
1,58,0.633,8,1,0.153,0.0232,0.000372,0.0948,0.457,121.978,184918.0
16,58,0.543,9,1,0.0402,0.0332,2.43e-05,0.174,0.225,164.003,240465.0
0,58,0.612,11,0,0.0292,0.0119,0.0,0.0928,0.384,99.989,283680.0
15,58,0.451,8,1,0.0448,0.000484,0.0,0.0992,0.368,140.175,187286.0
39,58,0.576,9,0,0.0287,0.487,0.0,0.103,0.111,119.992,213133.0
48,58,0.587,2,1,0.0397,0.0114,0.00146,0.326,0.221,94.984,328421.0
21,58,0.646,11,1,0.0303,0.373,0.749,0.0688,0.853,150.077,205450.0
53,58,0.673,2,1,0.0309,0.0555,0.0111,0.117,0.437,105.025,180571.0
24,58,0.58,5,0,0.0513,0.184,0.00532,0.119,0.0917,124.923,199646.0
24,58,0.474,2,1,0.0476,0.000989,0.709,0.218,0.231,139.024,190973.0
29,58,0.597,11,0,0.0464,0.0387,0.0,0.143,0.581,99.97,216240.0
34,58,0.5,11,1,0.032,0.0379,0.0135,0.104,0.179,96.971,264742.0
30,58,0.669,11,1,0.0591,0.00701,0.017,0.0755,0.483,139.938,234857.0
0,58,0.679,9,1,0.0423,0.00772,0.000209,0.102,0.592,113.906,233982.0
29,58,0.235,2,1,0.0583,0.0299,1.44e-05,0.0539,0.0949,74.995,250748.0
0,58,0.685,5,0,0.0533,0.0299,0.00144,0.0662,0.95,89.976,215613.0
0,58,0.632,9,1,0.0319,0.0227,0.046,0.117,0.553,118.972,210000.0
25,58,0.617,0,1,0.0458,0.1,0.0,0.109,0.775,107.002,179020.0
2,58,0.589,5,1,0.0377,0.069,0.00125,0.0904,0.704,122.0,266173.0
0,58,0.464,9,1,0.0527,0.00226,0.0336,0.111,0.461,174.082,206891.0
29,58,0.516,0,1,0.0286,0.00827,0.0119,0.264,0.748,147.96,262703.0
22,58,0.646,10,1,0.0683,0.0437,3.8e-05,0.112,0.879,172.04,214411.0
36,58,0.608,6,1,0.119,0.305,6.45e-06,0.124,0.632,194.025,183637.0
24,58,0.611,10,1,0.0811,0.657,0.0,0.112,0.362,80.111,187014.0
41,58,0.703,11,1,0.0379,0.0441,0.0618,0.152,0.596,109.989,235755.0
41,58,0.794,6,1,0.0653,0.359,6.3e-05,0.296,0.384,99.962,199200.0
0,58,0.729,0,1,0.0322,0.03,0.000757,0.234,0.627,105.987,205094.0
32,58,0.555,10,0,0.035,0.01,0.513,0.313,0.165,95.011,221860.0
18,58,0.736,9,0,0.028,0.0903,0.0752,0.0787,0.583,116.99,215385.0
2,58,0.7,9,0,0.151,0.591,4.68e-05,0.224,0.466,89.991,215760.0
3,58,0.613,5,1,0.0524,0.57,0.0157,0.323,0.491,100.019,211340.0
0,58,0.555,0,1,0.0311,0.00236,0.014,0.0993,0.222,101.985,222403.0
52,58,0.541,2,1,0.107,0.00767,0.000765,0.291,0.722,104.03,308360.0
31,58,0.728,4,1,0.0438,0.209,1.05e-05,0.0805,0.932,128.075,231172.0
0,58,0.573,7,1,0.0325,0.0269,0.433,0.0741,0.468,100.018,242005.0
48,58,0.552,10,0,0.035,0.0581,0.000539,0.0949,0.381,157.945,350886.0
1,58,0.47,0,0,0.0368,6.54e-05,0.00095,0.372,0.184,162.91,324018.0
44,58,0.566,0,1,0.0716,0.153,0.12,0.0558,0.554,176.126,186435.0
39,58,0.487,0,1,0.063,0.18,0.0,0.0997,0.308,171.987,196911.0
0,58,0.483,2,1,0.0539,0.886,0.0153,0.107,0.166,142.016,228120.0
0,58,0.785,6,1,0.0449,0.0302,2.65e-05,0.247,0.769,129.037,249573.0
33,58,0.761,11,1,0.051,0.126,4.41e-06,0.0734,0.708,114.017,237430.0
45,107,0.682,9,0,0.0357,0.0808,0.0227,0.0846,0.831,104.999,218807.0
26,107,0.556,6,1,0.0276,0.0245,0.0133,0.129,0.578,89.998,185773.0
45,107,0.375,8,0,0.0251,0.0161,0.00115,0.13,0.182,96.041,223440.0
51,107,0.667,1,1,0.031,0.0173,0.000471,0.116,0.666,88.479,206067.0
0,107,0.616,1,1,0.042,0.0521,0.000717,0.0539,0.751,94.011,182518.0
34,107,0.784,4,0,0.0401,0.214,0.00249,0.572,0.668,102.455,144379.0
37,107,0.52,2,0,0.0582,0.0294,0.00119,0.0852,0.153,140.029,324547.0
17,107,0.446,4,1,0.0287,0.0068,0.164,0.195,0.138,101.141,312693.0
36,107,0.64,0,1,0.0392,0.273,0.882,0.403,0.818,119.976,150000.0
0,107,0.416,3,1,0.0457,0.186,0.00351,0.169,0.437,95.45,211573.0
47,107,0.53,5,1,0.0369,0.000373,0.000742,0.244,0.577,84.011,217440.0
64,107,0.509,5,1,0.0558,0.0917,0.0135,0.109,0.239,185.922,242507.0
61,107,0.452,4,1,0.0379,0.312,0.8,0.558,0.591,145.056,153133.0
58,107,0.667,9,1,0.0346,0.453,0.00361,0.703,0.504,118.952,181000.0
46,107,0.551,7,1,0.037,0.00327,0.0,0.101,0.588,95.09,184680.0
54,107,0.568,10,1,0.068,0.466,0.000406,0.0901,0.398,80.019,203631.0
43,107,0.672,2,0,0.0349,0.474,0.0,0.0921,0.458,130.015,184960.0
75,107,0.689,2,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,233867.0
69,107,0.422,11,0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,230011.0
0,107,0.803,11,1,0.047,0.191,0.000646,0.0953,0.552,96.997,258853.0
65,107,0.701,6,0,0.0329,0.0888,0.000648,0.375,0.186,95.003,194840.0
10,107,0.699,0,1,0.0304,0.0972,1.17e-05,0.562,0.434,98.04,252013.0
45,107,0.759,11,0,0.0423,0.744,0.00167,0.362,0.723,100.007,168019.0
0,107,0.702,8,1,0.13,0.902,2.12e-06,0.0958,0.354,75.437,223846.0
0,107,0.46,9,0,0.193,0.0176,0.0,0.0661,0.6,150.061,216093.0
1,107,0.738,8,1,0.0606,0.00725,0.0,0.127,0.491,100.055,190907.0
56,107,0.617,0,1,0.062,0.951,5.82e-06,0.128,0.381,141.953,203583.0
58,107,0.823,5,0,0.0831,0.364,0.00434,0.0772,0.685,111.028,181633.0
65,107,0.662,4,1,0.204,0.158,0.00019,0.126,0.616,160.068,180952.0
54,107,0.586,10,1,0.196,0.844,5.32e-05,0.313,0.715,155.357,170975.0
55,107,0.726,0,1,0.123,0.0595,4.43e-05,0.151,0.923,161.962,209058.0
79,107,0.558,6,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387.0
81,107,0.575,6,1,0.0596,0.395,0.0,0.115,0.32,144.982,262231.0
59,107,0.489,0,1,0.0295,0.099,8.84e-06,0.637,0.133,83.993,318373.0
50,107,0.437,8,1,0.0277,0.00461,6.95e-05,0.231,0.58,180.922,260267.0
76,107,0.775,11,1,0.0585,0.495,0.0,0.126,0.667,101.925,171806.0
68,107,0.545,7,1,0.0416,0.0583,0.0,0.102,0.44,114.523,220707.0
63,107,0.399,2,1,0.0336,0.244,0.000168,0.103,0.249,111.884,238480.0
65,107,0.678,1,1,0.123,0.101,9.38e-06,0.116,0.367,100.007,241867.0
39,107,0.571,4,0,0.0383,0.689,0.926,0.128,0.447,129.227,203651.0
80,107,0.692,11,0,0.207,0.472,0.000191,0.117,0.324,89.936,170852.0
66,107,0.794,5,1,0.0563,0.212,0.0133,0.13,0.626,92.026,201434.0
62,107,0.562,0,1,0.052,0.219,2.18e-05,0.0806,0.15,124.852,277506.0
58,107,0.511,4,1,0.091,0.534,0.614,0.11,0.0399,127.978,258969.0
71,107,0.834,5,0,0.0873,0.412,6.76e-05,0.0836,0.517,107.014,244747.0
78,107,0.507,5,1,0.0266,0.449,0.0,0.147,0.35,86.046,204427.0
33,107,0.679,3,1,0.0351,0.891,0.352,0.137,0.192,87.953,198068.0
39,107,0.577,1,1,0.114,0.141,4.02e-05,0.209,0.394,166.099,205707.0
52,107,0.924,9,1,0.0548,0.755,0.00253,0.118,0.424,108.957,179125.0
22,107,0.74,6,0,0.0609,0.207,3.51e-06,0.0926,0.804,117.977,245933.0
75,107,0.739,10,0,0.138,0.189,0.0,0.118,0.553,81.044,206533.0
79,107,0.524,7,1,0.0367,0.808,0.0,0.1,0.436,75.24,209831.0
0,107,0.671,0,1,0.0323,0.109,1.32e-05,0.088,0.395,167.984,240000.0
58,107,0.438,0,1,0.0461,0.94,0.00439,0.107,0.434,155.049,217700.0
67,107,0.487,4,0,0.0371,0.552,0.0257,0.117,0.207,115.989,270413.0
77,107,0.737,5,1,0.104,0.802,0.0,0.171,0.374,127.921,190348.0
79,107,0.384,6,1,0.0579,0.646,0.00352,0.522,0.567,129.903,252231.0
70,107,0.431,2,1,0.035,0.0252,0.0433,0.117,0.855,203.906,172941.0
60,107,0.48,0,1,0.0637,0.944,9.42e-05,0.126,0.133,79.189,198808.0
52,107,0.672,11,0,0.0695,0.551,0.046,0.182,0.685,100.004,232200.0
55,107,0.756,6,0,0.469,0.625,0.0,0.129,0.623,139.85,236491.0
1,107,0.56,9,1,0.0326,0.864,0.00164,0.0964,0.293,153.655,312287.0
48,107,0.629,0,1,0.0388,0.869,6.92e-06,0.0938,0.579,87.23,129682.0
47,107,0.53,9,0,0.0509,0.958,0.0,0.0838,0.19,88.615,177562.0
0,107,0.449,9,0,0.0507,0.93,0.0,0.108,0.19,165.952,190680.0
0,107,0.631,0,1,0.0649,0.131,0.0,0.126,0.439,89.996,204133.0
0,107,0.697,0,1,0.0739,0.506,0.0,0.107,0.721,91.038,233736.0
76,107,0.826,0,1,0.0883,0.882,2.83e-06,0.103,0.205,130.022,204770.0
1,107,0.693,7,1,0.0386,0.59,0.0217,0.0838,0.259,124.062,168387.0
68,107,0.602,9,1,0.0411,0.0367,0.00459,0.312,0.858,122.013,198000.0
39,107,0.52,5,0,0.0652,0.0479,1.61e-06,0.0934,0.529,80.525,243120.0
78,107,0.575,7,1,0.031,0.416,0.0,0.0872,0.277,95.801,217213.0
71,107,0.537,2,1,0.0247,0.747,0.00025,0.356,0.339,104.252,227200.0
76,107,0.9,9,1,0.332,0.684,0.0771,0.0853,0.844,129.914,107077.0
53,107,0.548,5,1,0.0343,0.0111,0.000721,0.128,0.338,75.972,180789.0
65,107,0.597,5,1,0.0394,0.0111,4.68e-06,0.0987,0.811,104.008,186681.0
67,107,0.674,7,1,0.0272,0.512,2.1e-06,0.331,0.551,94.934,230625.0
1,107,0.708,3,1,0.0948,0.763,0.0,0.123,0.217,113.1,255929.0
67,107,0.798,11,1,0.0303,0.527,0.000353,0.0959,0.627,109.994,236727.0
57,107,0.399,3,0,0.0456,0.674,0.0,0.132,0.433,80.22,248854.0
2,107,0.878,3,1,0.558,0.306,0.0,0.112,0.861,148.94,165267.0
